,State,Agency name,Latitude,Longitude,2012 Crimes,2013 Crimes,2014 Crimes,2015 Crimes,2016 Crimes,Total Crimes
1898,New Hampshire,Newbury,42.7649497,-70.8714528,0.0,0.0,0.0,0.0,0.0,0.0
1899,New Hampshire,Pelham,40.9098215,-73.8079111,0.0,1.0,1.0,0.0,0.0,2.0
1900,New Hampshire,Pembroke,34.6801626,-79.1950373,0.0,0.0,0.0,0.0,1.0,1.0
1901,New Hampshire,Plaistow,42.8364781,-71.0947805,0.0,1.0,0.0,0.0,0.0,1.0
1902,New Hampshire,Plymouth,41.9584457,-70.6672621,0.0,0.0,1.0,0.0,0.0,1.0
1903,New Hampshire,Rochester,43.15657789999999,-77.6088465,3.0,0.0,0.0,0.0,0.0,3.0
1904,New Hampshire,Sandown,42.928698,-71.1870053,0.0,0.0,0.0,0.0,1.0,1.0
1905,New Hampshire,Troy,42.6064095,-83.1497751,0.0,0.0,0.0,0.0,1.0,1.0
1906,New Hampshire,University of New Hampshire,43.138948,-70.9370252,0.0,1.0,0.0,0.0,0.0,1.0
1907,New Hampshire,Windham,42.3073065,-74.2520875,0.0,1.0,0.0,0.0,0.0,1.0
1908,New Jersey,Aberdeen Township,40.4170948,-74.2221155,1.0,8.0,2.0,6.0,1.0,18.0
1909,New Jersey,Allendale,41.0414857,-74.129032,0.0,0.0,0.0,0.0,0.0,0.0
1910,New Jersey,Allenhurst,40.2362236,-74.0006925,0.0,0.0,0.0,0.0,0.0,0.0
1911,New Jersey,Asbury Park,40.2203907,-74.0120817,0.0,1.0,1.0,0.0,0.0,2.0
1912,New Jersey,Atlantic City,39.3642834,-74.4229266,0.0,0.0,0.0,0.0,1.0,1.0
1913,New Jersey,Atlantic Highlands,40.4078864,-74.034306,0.0,0.0,1.0,0.0,0.0,1.0
1914,New Jersey,Barnegat Township,39.76492229999999,-74.2693297,1.0,0.0,0.0,0.0,0.0,1.0
1915,New Jersey,Bayonne,40.6687141,-74.1143091,1.0,0.0,0.0,0.0,0.0,1.0
1916,New Jersey,Bedminster Township,40.42162210000001,-75.17788530000001,1.0,1.0,0.0,0.0,0.0,2.0
1917,New Jersey,Belleville,38.5200504,-89.9839935,0.0,0.0,0.0,2.0,0.0,2.0
1918,New Jersey,Belmar,39.708515,-105.0776531,0.0,0.0,0.0,0.0,0.0,0.0
1919,New Jersey,Bergenfield,40.9275987,-73.9973608,0.0,0.0,0.0,0.0,0.0,0.0
1920,New Jersey,Berkeley Township,39.8971996,-74.1827119,0.0,0.0,0.0,0.0,0.0,0.0
1921,New Jersey,Bernards Township,40.6669335,-74.5580454,2.0,0.0,0.0,0.0,0.0,2.0
1922,New Jersey,Blairstown Township,40.9831018,-74.9589405,0.0,0.0,0.0,0.0,1.0,1.0
1923,New Jersey,Bloomfield,40.8067546,-74.1854209,0.0,0.0,0.0,0.0,1.0,1.0
1924,New Jersey,Bloomingdale,41.002042,-74.3265388,0.0,0.0,0.0,1.0,0.0,1.0
1925,New Jersey,Boonton,40.904019,-74.4087405,0.0,0.0,0.0,1.0,0.0,1.0
1926,New Jersey,Bordentown Township,40.1480827,-74.69457369999999,0.0,0.0,0.0,3.0,0.0,3.0
1927,New Jersey,Bound Brook,40.56843629999999,-74.53848889999999,0.0,0.0,0.0,1.0,0.0,1.0
1928,New Jersey,Bradley Beach,40.2023354,-74.0120814,0.0,0.0,1.0,0.0,0.0,1.0
1929,New Jersey,Brick Township,40.0578384,-74.1371832,0.0,3.0,1.0,0.0,0.0,4.0
1930,New Jersey,Bridgeton,39.427337,-75.2340768,1.0,0.0,0.0,0.0,0.0,1.0
1931,New Jersey,Bridgewater Township,40.5939636,-74.6049061,0.0,0.0,0.0,0.0,0.0,0.0
1932,New Jersey,Burlington,37.6780742,-97.2392359,0.0,0.0,0.0,0.0,0.0,0.0
1933,New Jersey,Burlington Township,40.0561471,-74.84588219999999,0.0,0.0,0.0,0.0,0.0,0.0
1934,New Jersey,Butler,39.8411235,-86.17119079999999,0.0,0.0,0.0,0.0,0.0,0.0
1935,New Jersey,Byram Township,40.9601024,-74.7227291,0.0,0.0,1.0,0.0,0.0,1.0
1936,New Jersey,Caldwell,40.8398218,-74.2765366,0.0,1.0,0.0,0.0,0.0,1.0
1937,New Jersey,Camden ,39.9259463,-75.1196199,1.0,0.0,0.0,0.0,0.0,1.0
1938,New Jersey,Carney's Point Township,39.7111989,-75.4701443,0.0,0.0,0.0,0.0,0.0,0.0
1939,New Jersey,Carteret,40.5773266,-74.2282005,0.0,0.0,0.0,0.0,0.0,0.0
1940,New Jersey,Chatham,40.740934,-74.3837624,0.0,0.0,0.0,1.0,0.0,1.0
1941,New Jersey,Chatham Township,40.7265893,-74.4172591,0.0,0.0,0.0,1.0,0.0,1.0
1942,New Jersey,Cinnaminson Township,39.9969646,-74.99276929999999,0.0,1.0,0.0,0.0,1.0,2.0
1943,New Jersey,Clark Township,40.6278031,-74.3127631,0.0,0.0,1.0,0.0,0.0,1.0
1944,New Jersey,Clifton,40.8584328,-74.16375529999999,0.0,0.0,0.0,1.0,0.0,1.0
1945,New Jersey,Clinton Township,42.5868882,-82.9195514,0.0,0.0,0.0,0.0,0.0,0.0
1946,New Jersey,Closter,40.9731536,-73.9615262,0.0,0.0,0.0,0.0,0.0,0.0
1947,New Jersey,Collingswood,39.9181686,-75.07128399999999,0.0,0.0,1.0,1.0,0.0,2.0
1948,New Jersey,Colts Neck Township,40.2876108,-74.1723652,1.0,3.0,0.0,0.0,0.0,4.0
1949,New Jersey,Cranbury Township,40.3025907,-74.511172,1.0,0.0,2.0,0.0,0.0,3.0
1950,New Jersey,Cranford Township,40.6584212,-74.2995928,0.0,0.0,0.0,0.0,0.0,0.0
1951,New Jersey,Cresskill,40.9414874,-73.9593041,0.0,0.0,0.0,0.0,0.0,0.0
1952,New Jersey,Delanco Township,40.0506669,-74.9535016,2.0,0.0,0.0,0.0,0.0,2.0
1953,New Jersey,Delran Township,40.0158918,-74.9564247,0.0,2.0,0.0,4.0,0.0,6.0
1954,New Jersey,Denville Township,40.8923212,-74.47737750000002,0.0,0.0,0.0,0.0,0.0,0.0
1955,New Jersey,Dunellen,40.5892696,-74.4718201,0.0,0.0,1.0,0.0,0.0,1.0
1956,New Jersey,East Brunswick Township,40.4316955,-74.4049778,1.0,2.0,3.0,5.0,6.0,17.0
1957,New Jersey,East Greenwich Township,39.7975993,-75.2362381,2.0,0.0,0.0,0.0,0.0,2.0
1958,New Jersey,East Hanover Township,40.8200623,-74.3647247,1.0,0.0,0.0,1.0,1.0,3.0
1959,New Jersey,East Orange,40.767323,-74.2048677,1.0,0.0,0.0,0.0,1.0,2.0
1960,New Jersey,East Rutherford,40.833989,-74.0970865,0.0,0.0,0.0,0.0,0.0,0.0
1961,New Jersey,East Windsor Township,40.2677539,-74.5402506,1.0,0.0,0.0,2.0,2.0,5.0
1962,New Jersey,Eastampton Township,40.0033813,-74.756468,1.0,1.0,0.0,0.0,0.0,2.0
1963,New Jersey,Edgewater,40.8270448,-73.97569399999999,0.0,0.0,0.0,0.0,0.0,0.0
1964,New Jersey,Edison Township,40.5187154,-74.4120953,4.0,0.0,0.0,1.0,2.0,7.0
1965,New Jersey,Egg Harbor City,39.5287282,-74.64793639999999,1.0,0.0,0.0,0.0,0.0,1.0
1966,New Jersey,Egg Harbor Township,39.3822537,-74.6166192,3.0,3.0,1.0,1.0,0.0,8.0
1967,New Jersey,Elk Township,39.6644095,-75.14286320000001,0.0,0.0,1.0,0.0,0.0,1.0
1968,New Jersey,Elmwood Park,41.9211423,-87.8092266,2.0,1.0,0.0,0.0,0.0,3.0
1969,New Jersey,Englewood,41.775305,-87.6416419,0.0,0.0,0.0,1.0,0.0,1.0
1970,New Jersey,Evesham Township,39.8522951,-74.88579890000001,7.0,7.0,9.0,5.0,4.0,32.0
1971,New Jersey,Ewing Township,40.2599864,-74.79091249999999,4.0,1.0,1.0,0.0,0.0,6.0
1972,New Jersey,Fair Lawn,40.9403762,-74.1318096,0.0,0.0,1.0,0.0,0.0,1.0
1973,New Jersey,"Fairfield Township, Essex County",40.8837406,-74.3059959,0.0,0.0,0.0,0.0,0.0,0.0
1974,New Jersey,Fairview,37.05370440000001,-95.6540697,0.0,1.0,0.0,0.0,0.0,1.0
1975,New Jersey,Fanwood,40.6409358,-74.383484,0.0,0.0,0.0,0.0,0.0,0.0
1976,New Jersey,Florence Township,40.0967369,-74.7863387,0.0,0.0,0.0,0.0,0.0,0.0
1977,New Jersey,Florham Park,40.787878,-74.3882072,0.0,0.0,0.0,0.0,0.0,0.0
1978,New Jersey,Fort Lee,37.2489537,-77.3381855,0.0,2.0,2.0,0.0,1.0,5.0
1979,New Jersey,Franklin Lakes,41.0167639,-74.2057011,1.0,1.0,0.0,0.0,0.0,2.0
1980,New Jersey,"Franklin Township, Gloucester County",39.600156,-75.03775019999999,1.0,0.0,0.0,0.0,0.0,1.0
1981,New Jersey,"Franklin Township, Somerset County",40.4933734,-74.5228916,0.0,0.0,0.0,2.0,0.0,2.0
1982,New Jersey,Freehold,40.7137882,-73.96586359999999,2.0,0.0,0.0,1.0,0.0,3.0
1983,New Jersey,Freehold Borough,40.26011099999999,-74.2737573,0.0,0.0,0.0,0.0,2.0,2.0
1984,New Jersey,Freehold Township,40.2136754,-74.3000878,2.0,0.0,1.0,1.0,2.0,6.0
1985,New Jersey,Galloway Township,39.4928235,-74.5596879,4.0,0.0,2.0,1.0,0.0,7.0
1986,New Jersey,Garwood,40.6517691,-74.3229264,0.0,0.0,0.0,0.0,0.0,0.0
1987,New Jersey,Gibbsboro,39.8381698,-74.9648887,1.0,0.0,0.0,1.0,0.0,2.0
1988,New Jersey,Glassboro,39.70289229999999,-75.1118422,0.0,10.0,2.0,2.0,1.0,15.0
1989,New Jersey,Glen Ridge,40.805378,-74.20375659999999,0.0,0.0,1.0,0.0,0.0,1.0
1990,New Jersey,Glen Rock,40.9628758,-74.1329207,1.0,0.0,0.0,0.0,0.0,1.0
1991,New Jersey,Gloucester City,39.8917799,-75.1162863,0.0,0.0,0.0,1.0,0.0,1.0
1992,New Jersey,Gloucester Township,39.7933809,-75.0494329,0.0,2.0,0.0,0.0,0.0,2.0
1993,New Jersey,Green Brook Township,40.6049167,-74.4851659,0.0,0.0,0.0,1.0,0.0,1.0
1994,New Jersey,"Greenwich Township, Warren County",40.6826198,-75.11951069999999,0.0,1.0,0.0,0.0,0.0,1.0
1995,New Jersey,Guttenberg,40.7920454,-74.0037505,1.0,0.0,0.0,1.0,0.0,2.0
1996,New Jersey,Hackensack,40.8859325,-74.0434736,0.0,0.0,0.0,0.0,2.0,2.0
1997,New Jersey,Hackettstown,40.8539879,-74.8290555,0.0,0.0,1.0,1.0,0.0,2.0
1998,New Jersey,Haddon Township,39.9105176,-75.0497448,2.0,1.0,0.0,0.0,0.0,3.0
1999,New Jersey,Haddonfield,39.8915022,-75.03767069999999,0.0,0.0,0.0,0.0,0.0,0.0
2000,New Jersey,"Hamilton Township, Atlantic County",39.4941863,-74.7347674,0.0,0.0,2.0,1.0,0.0,3.0
2001,New Jersey,"Hamilton Township, Mercer County",40.2115109,-74.6796651,1.0,0.0,1.0,2.0,0.0,4.0
2002,New Jersey,Hammonton,39.6365056,-74.8023853,1.0,0.0,0.0,0.0,0.0,1.0
2003,New Jersey,Hanover Township,40.8257746,-74.41738769999999,0.0,0.0,0.0,0.0,1.0,1.0
2004,New Jersey,Hardyston Township,41.11370369999999,-74.5540506,0.0,0.0,0.0,0.0,0.0,0.0
2005,New Jersey,Harrison,36.2297936,-93.1076765,1.0,0.0,0.0,0.0,0.0,1.0
2006,New Jersey,Harrison Township,42.5835951,-82.8293423,2.0,1.0,2.0,1.0,0.0,6.0
2007,New Jersey,Hawthorne,33.9164032,-118.3525748,0.0,0.0,0.0,2.0,0.0,2.0
2008,New Jersey,High Bridge,40.842336,-73.9304396,0.0,0.0,0.0,0.0,0.0,0.0
2009,New Jersey,Highland Park,42.1816918,-87.8003437,8.0,2.0,3.0,1.0,2.0,16.0
2010,New Jersey,Highlands,57.4595749,-4.2263955,1.0,0.0,0.0,0.0,1.0,2.0
2011,New Jersey,Hightstown,40.2695538,-74.5232089,1.0,2.0,2.0,1.0,0.0,6.0
2012,New Jersey,Hillsborough Township,40.5106322,-74.6472522,1.0,1.0,0.0,1.0,1.0,4.0
2013,New Jersey,Hillside Township,40.6955044,-74.2287333,0.0,0.0,0.0,0.0,0.0,0.0
2014,New Jersey,Ho-Ho-Kus,40.99648639999999,-74.101253,0.0,0.0,0.0,0.0,0.0,0.0
2015,New Jersey,Hoboken,40.7439905,-74.0323626,4.0,3.0,7.0,3.0,2.0,19.0
2016,New Jersey,Holmdel Township,40.3451095,-74.18403219999999,0.0,2.0,1.0,0.0,0.0,3.0
2017,New Jersey,Hopewell Township,40.343784,-74.8156199,0.0,0.0,1.0,1.0,0.0,2.0
2018,New Jersey,Howell Township,40.1645785,-74.2082671,5.0,8.0,3.0,5.0,4.0,25.0
2019,New Jersey,Irvington,41.0391,-73.86699999999999,0.0,0.0,0.0,0.0,0.0,0.0
2020,New Jersey,Jackson Township,40.0918895,-74.35874729999999,1.0,2.0,1.0,0.0,1.0,5.0
2021,New Jersey,Jamesburg,40.3526079,-74.4401513,0.0,0.0,0.0,0.0,0.0,0.0
2022,New Jersey,Jefferson Township,41.0029893,-74.5580454,1.0,0.0,0.0,0.0,0.0,1.0
2023,New Jersey,Jersey City,40.72815749999999,-74.0776417,0.0,3.0,1.0,0.0,3.0,7.0
2024,New Jersey,Keansburg,40.4417743,-74.1298643,8.0,3.0,4.0,2.0,5.0,22.0
2025,New Jersey,Kearny,40.7684342,-74.1454214,4.0,0.0,1.0,0.0,0.0,5.0
2026,New Jersey,Lacey Township,39.8726184,-74.2951444,1.0,5.0,1.0,2.0,0.0,9.0
2027,New Jersey,Lakewood Township,40.08212899999999,-74.2097014,10.0,8.0,7.0,8.0,3.0,36.0
2028,New Jersey,"Lawrence Township, Mercer County",40.2778055,-74.7294313,0.0,1.0,0.0,0.0,0.0,1.0
2029,New Jersey,Lincoln Park,41.9214378,-87.65130429999999,1.0,0.0,0.0,0.0,0.0,1.0
2030,New Jersey,Linden,40.6220478,-74.24459019999999,2.0,0.0,0.0,0.0,0.0,2.0
2031,New Jersey,Lindenwold,39.8201681,-74.9851678,0.0,0.0,0.0,0.0,0.0,0.0
2032,New Jersey,Linwood,39.3398382,-74.5751557,0.0,0.0,0.0,0.0,0.0,0.0
2033,New Jersey,Little Egg Harbor Township,39.6108492,-74.35726460000001,4.0,5.0,3.0,0.0,0.0,12.0
2034,New Jersey,Little Falls Township,40.8690101,-74.20822860000001,0.0,0.0,3.0,1.0,2.0,6.0
2035,New Jersey,Livingston Township,40.7862871,-74.3300842,0.0,2.0,0.0,0.0,1.0,3.0
2036,New Jersey,Lodi,38.1341477,-121.2722194,0.0,0.0,1.0,1.0,0.0,2.0
2037,New Jersey,Logan Township,39.7847179,-75.34918499999999,0.0,1.0,0.0,0.0,0.0,1.0
2038,New Jersey,Long Beach Township,39.6155009,-74.199545,0.0,0.0,0.0,0.0,0.0,0.0
2039,New Jersey,Long Branch,40.30427780000001,-73.9923596,0.0,0.0,0.0,0.0,2.0,2.0
2040,New Jersey,Long Hill Township,40.68288920000001,-74.49359129999999,0.0,0.0,0.0,0.0,0.0,0.0
2041,New Jersey,Lopatcong Township,40.7127921,-75.16037519999999,0.0,0.0,0.0,0.0,0.0,0.0
2042,New Jersey,Lower Township,38.9745287,-74.9003335,1.0,1.0,0.0,1.0,0.0,3.0
2043,New Jersey,Lumberton Township,39.96764820000001,-74.8003877,0.0,2.0,0.0,0.0,0.0,2.0
2044,New Jersey,Madison,43.0730517,-89.4012302,1.0,0.0,1.0,3.0,0.0,5.0
2045,New Jersey,Magnolia,31.552704,-97.129772,0.0,0.0,0.0,0.0,1.0,1.0
2046,New Jersey,Mahwah Township,41.0886216,-74.1435843,0.0,0.0,0.0,0.0,0.0,0.0
2047,New Jersey,Manalapan Township,40.2859203,-74.348582,1.0,3.0,1.0,1.0,0.0,6.0
2048,New Jersey,Manasquan,40.1136928,-74.0376355,4.0,1.0,1.0,0.0,1.0,7.0
2049,New Jersey,Manchester Township,39.9711696,-74.33928209999999,1.0,3.0,0.0,1.0,1.0,6.0
2050,New Jersey,"Mansfield Township, Burlington County",40.0713106,-74.72200169999999,0.0,0.0,0.0,0.0,0.0,0.0
2051,New Jersey,"Mansfield Township, Warren County",40.8217167,-74.89749250000001,0.0,0.0,0.0,0.0,0.0,0.0
2052,New Jersey,Mantua Township,39.7818322,-75.1821597,0.0,0.0,0.0,0.0,0.0,0.0
2053,New Jersey,Maple Shade Township,39.9526127,-74.9923915,2.0,1.0,1.0,0.0,0.0,4.0
2054,New Jersey,Margate City,39.327894,-74.50348579999999,0.0,1.0,0.0,0.0,0.0,1.0
2055,New Jersey,Marlboro Township,40.3380949,-74.26872910000002,1.0,2.0,0.0,0.0,0.0,3.0
2056,New Jersey,Matawan,40.41482999999999,-74.2295891,1.0,0.0,0.0,0.0,0.0,1.0
2057,New Jersey,Maywood,33.9866807,-118.185349,0.0,0.0,0.0,0.0,0.0,0.0
2058,New Jersey,Medford Lakes,39.8623103,-74.80577339999999,0.0,0.0,0.0,0.0,0.0,0.0
2059,New Jersey,Medford Township,39.86618259999999,-74.8390162,5.0,4.0,4.0,1.0,2.0,16.0
2060,New Jersey,Mendham,40.7759334,-74.6007142,0.0,0.0,1.0,0.0,0.0,1.0
2061,New Jersey,Metuchen,40.5431598,-74.3632049,0.0,0.0,1.0,0.0,0.0,1.0
2062,New Jersey,Middle Township,39.1201616,-74.8451915,0.0,0.0,0.0,0.0,0.0,0.0
2063,New Jersey,Middlesex,42.467206,-71.2874209,4.0,1.0,1.0,1.0,0.0,7.0
2064,New Jersey,Middletown Township,40.3968012,-74.09159819999999,2.0,1.0,1.0,0.0,1.0,5.0
2065,New Jersey,Midland Park,40.98926429999999,-74.1406988,0.0,0.0,0.0,0.0,0.0,0.0
2066,New Jersey,Millburn Township,40.7340454,-74.3206696,0.0,0.0,0.0,0.0,0.0,0.0
2067,New Jersey,Monmouth Beach,40.3303883,-73.98152619999999,0.0,0.0,0.0,0.0,1.0,1.0
2068,New Jersey,"Monroe Township, Gloucester County",39.6747922,-74.9910112,1.0,0.0,2.0,2.0,0.0,5.0
2069,New Jersey,"Monroe Township, Middlesex County",40.336419,-74.43304739999999,3.0,9.0,9.0,7.0,0.0,28.0
2070,New Jersey,Montclair,40.8259007,-74.2090053,4.0,4.0,0.0,2.0,2.0,12.0
2071,New Jersey,Montgomery Township,40.2394356,-75.2362381,3.0,1.0,0.0,0.0,0.0,4.0
2072,New Jersey,Montville Township,40.9148209,-74.383763,0.0,0.0,0.0,0.0,1.0,1.0
2073,New Jersey,Moonachie,40.8412111,-74.0451405,0.0,0.0,0.0,0.0,1.0,1.0
2074,New Jersey,Moorestown Township,39.9688817,-74.948886,1.0,1.0,1.0,0.0,0.0,3.0
2075,New Jersey,Morris Township,40.7933833,-74.505312,0.0,0.0,0.0,0.0,0.0,0.0
2076,New Jersey,Mount Arlington,40.92593189999999,-74.6348828,0.0,0.0,0.0,0.0,1.0,1.0
2077,New Jersey,Mount Holly Township,39.9931438,-74.78793929999999,0.0,0.0,0.0,0.0,0.0,0.0
2078,New Jersey,Mount Laurel Township,39.934002,-74.89099879999999,1.0,1.0,1.0,2.0,0.0,5.0
2079,New Jersey,Mount Olive Township,40.8514881,-74.73294109999999,0.0,2.0,1.0,0.0,1.0,4.0
2080,New Jersey,Neptune City,40.2005472,-74.03141649999999,0.0,0.0,1.0,0.0,0.0,1.0
2081,New Jersey,Neptune Township,40.2091219,-74.0386271,6.0,11.0,7.0,8.0,8.0,40.0
2082,New Jersey,New Brunswick,46.5653163,-66.46191639999999,6.0,3.0,3.0,4.0,5.0,21.0
2083,New Jersey,New Milford,41.5770433,-73.4085463,0.0,0.0,0.0,0.0,0.0,0.0
2084,New Jersey,New Providence,40.6984348,-74.4015405,1.0,1.0,1.0,0.0,0.0,3.0
2085,New Jersey,Newark,40.735657,-74.1723667,1.0,2.0,5.0,0.0,0.0,8.0
2086,New Jersey,Newton,42.3370413,-71.20922139999999,0.0,0.0,1.0,0.0,0.0,1.0
2087,New Jersey,North Bergen Township,40.8042674,-74.012084,0.0,0.0,1.0,1.0,0.0,2.0
2088,New Jersey,North Brunswick Township,40.4525163,-74.4766712,0.0,3.0,1.0,1.0,0.0,5.0
2089,New Jersey,North Haledon,40.9550981,-74.1859781,0.0,0.0,0.0,1.0,1.0,2.0
2090,New Jersey,North Hanover Township,40.07234090000001,-74.5814773,1.0,0.0,0.0,0.0,0.0,1.0
2091,New Jersey,North Plainfield,40.6301025,-74.4273743,1.0,0.0,0.0,0.0,0.0,1.0
2092,New Jersey,North Wildwood,39.0006686,-74.79933299999999,0.0,0.0,0.0,0.0,0.0,0.0
2093,New Jersey,Northfield,44.4582983,-93.161604,0.0,0.0,0.0,1.0,1.0,2.0
2094,New Jersey,Norwood,42.19439089999999,-71.19896949999999,0.0,0.0,0.0,2.0,0.0,2.0
2095,New Jersey,Nutley Township,40.8223168,-74.15987249999999,1.0,2.0,1.0,0.0,1.0,5.0
2096,New Jersey,Oakland,37.8043637,-122.2711137,0.0,1.0,0.0,0.0,0.0,1.0
2097,New Jersey,Ocean City,38.3365032,-75.0849058,0.0,0.0,0.0,0.0,0.0,0.0
2098,New Jersey,Ocean Gate,39.926785,-74.13374960000002,1.0,0.0,0.0,0.0,0.0,1.0
2099,New Jersey,"Ocean Township, Monmouth County",40.2479729,-74.029843,0.0,0.0,0.0,0.0,3.0,3.0
2100,New Jersey,Oceanport,40.3181663,-74.0151382,0.0,0.0,0.0,0.0,0.0,0.0
2101,New Jersey,Old Bridge Township,40.4128551,-74.307282,3.0,1.0,0.0,0.0,0.0,4.0
2102,New Jersey,Oradell,40.9587093,-74.0368064,0.0,0.0,0.0,0.0,0.0,0.0
2103,New Jersey,Palisades Park,40.8481556,-73.99763899999999,0.0,0.0,0.0,0.0,0.0,0.0
2104,New Jersey,Palmyra,34.570012,38.2921653,3.0,1.0,1.0,1.0,0.0,6.0
2105,New Jersey,Paramus,40.9445428,-74.0754189,0.0,1.0,1.0,1.0,0.0,3.0
2106,New Jersey,Park Ridge,42.0111412,-87.84061919999999,1.0,0.0,0.0,0.0,0.0,1.0
2107,New Jersey,Parsippany-Troy Hills Township,40.8652865,-74.41738769999999,0.0,0.0,0.0,0.0,0.0,0.0
2108,New Jersey,Passaic,40.8567662,-74.1284764,1.0,3.0,1.0,0.0,1.0,6.0
2109,New Jersey,Paulsboro,39.830391,-75.2404607,1.0,1.0,0.0,0.0,0.0,2.0
2110,New Jersey,Pemberton Township,39.9600831,-74.58410889999999,2.0,1.0,2.0,0.0,3.0,8.0
2111,New Jersey,Pennsauken Township,39.9562052,-75.058009,1.0,0.0,0.0,0.0,0.0,1.0
2112,New Jersey,Pequannock Township,40.960201,-74.2973239,0.0,0.0,0.0,0.0,1.0,1.0
2113,New Jersey,Phillipsburg,40.69370989999999,-75.1901761,1.0,1.0,0.0,0.0,0.0,2.0
2114,New Jersey,Pine Hill,39.7842813,-74.99211079999999,1.0,1.0,0.0,0.0,0.0,2.0
2115,New Jersey,Piscataway Township,40.554887,-74.4642861,1.0,0.0,0.0,5.0,0.0,6.0
2116,New Jersey,Pitman,39.732892,-75.1315651,0.0,6.0,5.0,0.0,0.0,11.0
2117,New Jersey,Plainsboro Township,40.3382543,-74.585292,0.0,0.0,0.0,0.0,0.0,0.0
2118,New Jersey,Point Pleasant,40.0831714,-74.0681931,1.0,5.0,1.0,0.0,0.0,7.0
2119,New Jersey,Point Pleasant Beach,40.0912268,-74.0479146,1.0,0.0,0.0,0.0,0.0,1.0
2120,New Jersey,Pompton Lakes,41.0053753,-74.2907041,3.0,0.0,0.0,0.0,1.0,4.0
2121,New Jersey,Princeton,40.3572976,-74.6672226,0.0,0.0,0.0,0.0,1.0,1.0
2122,New Jersey,Princeton Township,40.3572976,-74.6672226,2.0,0.0,0.0,0.0,0.0,2.0
2123,New Jersey,Randolph Township,40.8478065,-74.5747248,1.0,1.0,5.0,5.0,0.0,12.0
2124,New Jersey,Raritan,40.5695474,-74.6329363,1.0,0.0,0.0,0.0,0.0,1.0
2125,New Jersey,Raritan Township,40.5041636,-74.89749250000001,0.0,0.0,0.0,0.0,0.0,0.0
2126,New Jersey,Readington Township,40.5687141,-74.73766189999999,0.0,0.0,1.0,0.0,1.0,2.0
2127,New Jersey,Ridgefield Park,40.8570442,-74.0215285,0.0,0.0,0.0,0.0,0.0,0.0
2128,New Jersey,Ridgewood,40.9792645,-74.11653129999999,1.0,0.0,1.0,0.0,0.0,2.0
2129,New Jersey,Ringwood,41.1134289,-74.2454254,1.0,0.0,0.0,0.0,0.0,1.0
2130,New Jersey,River Edge,40.92870980000001,-74.0398622,0.0,0.0,0.0,0.0,0.0,0.0
2131,New Jersey,Riverdale,40.9939865,-74.3034823,0.0,0.0,0.0,0.0,0.0,0.0
2132,New Jersey,Riverside Township,40.0323338,-74.9573908,3.0,0.0,0.0,0.0,0.0,3.0
2133,New Jersey,Riverton,40.521893,-111.9391023,0.0,0.0,1.0,0.0,0.0,1.0
2134,New Jersey,Robbinsville Township,40.2162036,-74.6195327,2.0,2.0,1.0,0.0,0.0,5.0
2135,New Jersey,Rockaway Township,40.9300943,-74.4872422,0.0,0.0,0.0,0.0,0.0,0.0
2136,New Jersey,Roselle,41.9847504,-88.07979329999999,0.0,0.0,0.0,1.0,0.0,1.0
2137,New Jersey,Roxbury Township,40.8693272,-74.66346399999999,0.0,0.0,0.0,0.0,0.0,0.0
2138,New Jersey,Rumson,40.372054,-73.99902689999999,0.0,0.0,0.0,0.0,0.0,0.0
2139,New Jersey,Runnemede,39.8523358,-75.0679497,3.0,0.0,0.0,0.0,0.0,3.0
2140,New Jersey,Rutherford,40.826489,-74.10680909999999,0.0,0.0,0.0,0.0,0.0,0.0
2141,New Jersey,Saddle Brook Township,40.9040085,-74.10073179999999,0.0,0.0,0.0,2.0,0.0,2.0
2142,New Jersey,Salem,42.51954,-70.8967155,0.0,1.0,0.0,0.0,0.0,1.0
2143,New Jersey,Sayreville,40.45940210000001,-74.360846,0.0,0.0,0.0,0.0,0.0,0.0
2144,New Jersey,Scotch Plains Township,40.6400404,-74.369018,0.0,0.0,0.0,0.0,1.0,1.0
2145,New Jersey,Sea Girt,40.1320592,-74.0345813,0.0,0.0,0.0,0.0,0.0,0.0
2146,New Jersey,Sea Isle City,39.1534477,-74.6929387,1.0,0.0,0.0,0.0,1.0,2.0
2147,New Jersey,Seaside Park,39.9267852,-74.0770806,1.0,0.0,0.0,0.0,0.0,1.0
2148,New Jersey,Secaucus,40.7895453,-74.05652979999999,1.0,0.0,0.0,1.0,2.0,4.0
2149,New Jersey,Shrewsbury,42.2959267,-71.71284709999999,0.0,2.0,0.0,0.0,0.0,2.0
2150,New Jersey,Somerville,42.3875968,-71.0994968,1.0,0.0,0.0,0.0,0.0,1.0
2151,New Jersey,South Amboy,40.4778838,-74.290702,0.0,0.0,0.0,1.0,0.0,1.0
2152,New Jersey,South Brunswick Township,40.3806901,-74.5316938,3.0,0.0,4.0,9.0,3.0,19.0
2153,New Jersey,South Harrison Township,39.7001137,-75.2579635,1.0,0.0,0.0,0.0,0.0,1.0
2154,New Jersey,South Orange,40.7489277,-74.2609903,0.0,1.0,0.0,0.0,2.0,3.0
2155,New Jersey,South Plainfield,40.5792701,-74.4115401,2.0,2.0,1.0,1.0,0.0,6.0
2156,New Jersey,South River,40.446495,-74.38598309999999,0.0,0.0,0.0,1.0,0.0,1.0
